,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
307,n,田中鎮,文武段1000地號,1100124,46300,17633.1372,2.62573809044031,土地,其他,,0,0,0,
308,n,社頭鄉,社張段310地號,1100107,12500000,12938.9012,966.0789433959044,土地,其他,,0,0,0,
309,n,田中鎮,中正段1393-7地號,1100120,2022292,19834.8,101.9567628612338,土地,其他,,0,0,0,
310,n,二林鎮,太平路四段656巷139弄16號,1100117,7000000,139184.0974,50.29310194743555,房地(土地+建物),透天厝,109,4,3,3,
311,n,竹塘鄉,新田段632地號,1100111,4000000,4958.7,806.6630366830017,土地,其他,,0,0,0,
312,n,芳苑鄉,崙腳段742地號,1100115,9000000,8373.5914,1074.8076386913267,土地,其他,,0,0,0,
313,n,大城鄉,臺西段1210-4地號,1100114,216000,8816.5686,24.499327323330757,土地,其他,,0,0,0,
314,n,大城鄉,豊穀巷13號,1100114,416000,8952.1064,46.46951023727778,建物,透天厝,85,0,0,0,
315,n,二林鎮,段376-41地號,1100120,688000,29537.323,23.292564461579676,土地,其他,,0,0,0,
316,n,大城鄉,東城段1178地號,1100121,483800,20000.09,24.189891145489845,土地,其他,,0,0,0,
317,n,溪湖鎮,興學街73號七樓,1100106,4680000,97203.7432,48.146294020496114,房地(土地+建物),華廈,83,2,1,1,
318,n,埔心鄉,員鹿路二段236號,1100112,11400000,327932.0542,34.763298841922115,房地(土地+建物),透天厝,83,4,1,3,
319,n,和美鎮,和中段941地號,1100122,2583348,259971.4178,9.937046240934876,土地,其他,,0,0,0,
320,n,伸港鄉,福安段952地號,1100115,3920000,11130.6286,352.181367366799,土地,其他,,0,0,0,
321,n,二水鄉,民族路71巷14號,1100113,3700000,78377.2122,47.20759894544961,房地(土地+建物),透天厝,83,4,2,2,
322,n,田中鎮,中山段1236地號,1100105,1848000,69947.4222,26.419844246954966,土地,其他,,0,0,0,
323,n,社頭鄉,里仁段379地號,1100115,5300000,11120.7112,476.58822396179124,土地,其他,,0,0,0,
324,n,埤頭鄉,十三甲段365地號,1100105,4330200,28003.431800000002,154.63104775608252,土地,其他,,0,0,0,
325,n,永靖鄉,圳寧段490-3地號,1100128,7450000,91950.827,81.02156601593153,土地,其他,,0,0,0,
326,n,員林市,莒光路161巷45號,1100106,10000000,141260.1398,70.79137833332372,房地(土地+建物),透天厝,74,5,3,5,
327,n,員林市,中正路652巷3之3號,1100107,1900000,75448.2734,25.182816178269228,建物,公寓,75,3,2,1,
328,n,伸港鄉,興安段1279地號,1100125,700000,48512.615,14.429236601655054,土地,其他,,0,0,0,
329,n,和美鎮,道周路532之5號九樓,1100107,4880000,162559.4092,30.01979414182074,房地(土地+建物),住宅大樓,85,3,2,2,
330,n,鹿港鎮,鹿鳴段1218-5地號,1100122,1364998,64324.2564,21.220579551075854,土地,其他,,0,0,0,
331,n,鹿港鎮,永安段942地號,1100111,3000000,52750.6506,56.87133648357315,土地,其他,,0,0,0,
332,n,福興鄉,彰鹿路七段459巷53號之2,1100126,9900000,200486.8526,49.37979658821777,房地(土地+建物),透天厝,109,4,2,3,
333,n,福興鄉,三元段422地號,1100116,803300,17077.7628,47.03777710274791,土地,其他,,0,0,0,
334,n,彰化市,南郭路一段220巷1之6號三樓,1100118,2200000,119303.0162,18.440439060751928,房地(土地+建物),華廈,71,2,1,1,
335,n,彰化市,中正路一段558號十四樓,1100105,40000000,62806.8942,636.8727591054804,房地(土地+建物),住宅大樓,81,0,0,0,
336,n,彰化市,大埔路696巷3號四樓,1100111,1800000,72099.498,24.96549975979028,房地(土地+建物),公寓,74,3,2,1,
337,n,花壇鄉,新灣子口段501地號,1100124,1596746,60003.5758,26.61084741553019,土地,其他,,0,0,0,
338,n,秀水鄉,金興段1561地號,1100118,14000000,13223.2,1058.7452356464396,土地,其他,,0,0,0,
339,n,鹿港鎮,光明街110號,1100125,5560000,141398.9834,39.32135766684727,房地(土地+建物),華廈,84,0,0,0,
