,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
32,m,埔里鎮,明德路13號,1100205,6035959,263763.1704,22.8840098898053,房地(土地+建物),透天厝,92,5,2,5,
33,m,草屯鎮,中山街209號,1100203,18500000,371981.8392,49.73361075848995,房地(土地+建物),透天厝,49,3,1,2,
34,m,魚池鄉,內池段262地號,1100208,19400000,49996.919200000004,388.02390848114493,土地,其他,,0,0,0,
35,m,埔里鎮,大雁頂段479地號,1100204,1420000,7153.751200000001,198.497258333502,土地,其他,,0,0,0,
36,m,埔里鎮,永康一巷14號,1100223,3800000,168235.4678,22.587389268697358,房地(土地+建物),透天厝,65,4,2,1,
37,m,埔里鎮,文頭股段69-2地號,1100203,5850000,33077.834800000004,176.85559031814256,土地,其他,,0,0,0,
38,m,竹山鎮,中崎段68地號,1100218,1985000,4290.9284,462.60385048606264,土地,其他,,0,0,0,
39,m,集集鎮,玉映段431地號,1100221,1530000,55114.2976,27.76049168047458,土地,其他,,0,0,0,
40,m,水里鄉,南湖段193地號,1100204,2000000,4532.2518,441.2817487324954,土地,其他,,0,0,0,
41,m,鹿谷鄉,中正路三段576之5號四樓,1100205,1300000,70496.185,18.440714203187024,房地(土地+建物),華廈,83,1,0,1,
42,m,鹿谷鄉,中正路三段576之1號三樓,1100205,1300000,69517.6682,18.700282009746697,房地(土地+建物),華廈,83,1,0,1,
43,m,鹿谷鄉,新內湖段1302-3地號,1100208,3500000,10099.219000000001,346.56145193009473,土地,其他,,0,0,0,
44,m,竹山鎮,過坑巷15之21號,1100220,3400000,102178.9722,33.274948130668314,房地(土地+建物),透天厝,79,5,2,2,
45,m,埔里鎮,漢陽四街57號,1100225,5000000,128469.9996,38.91959224385333,房地(土地+建物),透天厝,88,8,2,2,
46,m,中寮鄉,爽文段823地號,1100223,800000,6300.8548,126.9668997927075,土地,其他,,0,0,0,
47,m,名間鄉,名竹段592地號,1100220,9800000,14631.470800000001,669.7891233190309,土地,其他,,0,0,0,
48,m,名間鄉,東仁段656地號,1100220,800000,10234.756800000001,78.16502293439937,土地,其他,,0,0,0,
49,m,南投市,自強一街55號,1100225,4700000,76482.9888,61.45157339876341,房地(土地+建物),透天厝,85,6,3,3,
50,m,中寮鄉,福山段446-2地號,1100218,2800000,525.6222,5327.020053566991,土地,其他,,0,0,0,
51,m,草屯鎮,碧山路1189號,1100201,3500000,103676.4996,33.75885580149352,房地(土地+建物),透天厝,67,4,3,2,
52,m,仁愛鄉,望洋段590地號,1100209,500000,1500.8332,333.14828056842026,土地,其他,,0,0,0,
53,m,草屯鎮,虎山路威虎巷2弄35號三樓之2,1100206,3500000,112496.374,31.112113889110773,房地(土地+建物),華廈,83,3,2,2,
54,m,草屯鎮,新僑光段438地號,1100221,110000,10122.3596,10.867031438005819,土地,其他,,0,0,0,
55,m,竹山鎮,竹圍子段小段374-4地號,1100218,2500000,67464.76640000001,37.05637969866297,土地,其他,,0,0,0,
56,m,竹山鎮,瑞竹巷25弄7之3號二樓之1,1100201,1600000,41378.6986,38.6672383166734,房地(土地+建物)+車位,華廈,85,3,2,2,坡道機械
57,m,竹山鎮,鹿山路259巷3號,1100209,2100000,107696.3524,19.499267646505732,房地(土地+建物),公寓,67,3,2,1,
58,m,竹山鎮,頂林路東巷56號,1100226,1000000,60902.7534,16.419618887050188,房地(土地+建物),透天厝,64,3,2,1,
59,m,竹山鎮,安定段860地號,1100202,1238000,14991.803,82.57845970894896,土地,其他,,0,0,0,
60,m,水里鄉,郡坑段13-634地號,1100228,420000,18033.139,23.29045431302892,土地,其他,,0,0,0,
61,m,國姓鄉,龜子頭段4-38地號,1100225,1000000,7983.5070000000005,125.25823550978285,土地,其他,,0,0,0,
62,m,埔里鎮,東潤路26巷8弄1號,1100206,3400000,77259.8518,44.00733266744371,房地(土地+建物),透天厝,84,3,2,3,
63,m,草屯鎮,隘寮段27地號,1100104,3172184,42000.189,75.52785060086278,土地,其他,,0,0,0,
64,m,竹山鎮,埔頭段428地號,1100107,800000,41322.5,19.359912880392038,土地,其他,,0,0,0,
65,m,信義鄉,羅娜段2087地號,1100106,200000,3305.8,60.499727751225116,土地,其他,,0,0,0,
66,m,中寮鄉,後寮段296-1地號,1100106,11700000,1801.661,6494.007474214072,土地,其他,,0,0,0,
67,m,水里鄉,民族路418號,1100101,6700000,139696.4964,47.961116940367305,房地(土地+建物),透天厝,87,0,0,0,
68,m,信義鄉,望美段480地號,1100107,740000,3649.6032,202.761768731461,土地,其他,,0,0,0,
69,m,國姓鄉,水長流段4095-4地號,1100108,1000000,1100.8314,908.4043205889658,土地,其他,,0,0,0,
70,m,草屯鎮,新興段1052地號,1100108,166433,52499.4098,3.170188019904178,土地,其他,,0,0,0,
71,m,竹山鎮,枋坪巷2之35弄1號七樓之3,1100109,2000000,98327.7152,20.340145155737332,房地(土地+建物),華廈,85,1,1,1,
72,m,竹山鎮,前山路橫巷18之1號五樓,1100114,2380000,72116.027,33.00237269033137,房地(土地+建物),華廈,84,3,2,2,
73,m,草屯鎮,北投段502地號,1100111,2800000,17814.9562,157.17130980091883,土地,其他,,0,0,0,
74,m,埔里鎮,水尾段51地號,1100108,20000000,16624.8682,1203.0170560991273,土地,其他,,0,0,0,
75,m,國姓鄉,石門段965地號,1100111,7250000,75554.05900000001,95.95778302261695,土地,其他,,0,0,0,
76,m,魚池鄉,茅埔段1-418地號,1100108,300000,13775.2686,21.77815973766203,土地,其他,,0,0,0,
77,m,埔里鎮,大坪頂段493地號,1100111,6000000,63911.0314,93.88050651925482,土地,其他,,0,0,0,
78,m,南投市,新生段156地號,1100102,320000,39950.593,8.00989362035252,土地,其他,,0,0,0,
79,m,魚池鄉,香茶段232地號,1100107,6180075,4499.1938,1373.5960873701417,土地,其他,,0,0,0,
80,m,埔里鎮,水尾段133-1地號,1100105,11700000,44922.5162,260.44845635783867,土地,其他,,0,0,0,
81,m,魚池鄉,銃櫃段108-7地號,1100115,2000000,2330.589,858.1521666840442,土地,其他,,0,0,0,
82,m,埔里鎮,小埔社段191-92地號,1100112,13000000,10006.6566,1299.1352176510184,土地,其他,,0,0,0,
83,m,埔里鎮,水尾段134地號,1100105,42300000,12043.0294,3512.4052757024742,土地,其他,,0,0,0,
84,m,埔里鎮,大同一街13號,1100111,1560000,114856.7152,13.582140123749594,房地(土地+建物),透天厝,73,3,1,1,
85,m,草屯鎮,頂崁段129-4地號,1100106,2300000,32396.84,70.9945784835805,土地,其他,,0,0,0,
86,m,竹山鎮,坪林段292-19地號,1100116,40000,132.232,302.4986387561256,土地,其他,,0,0,0,
87,m,竹山鎮,大禮路306巷5號,1100113,9280000,172999.1256,53.64188962120396,房地(土地+建物),透天厝,109,4,3,4,
88,m,竹山鎮,新福興段682地號,1100111,1200000,3659.5206000000003,327.9118035296754,土地,其他,,0,0,0,
89,m,竹山鎮,紫南段658地號,1100103,858000,2790.0952,307.5163886880992,土地,其他,,0,0,0,
90,m,竹山鎮,鯉南段662地號,1100120,800000,2228.1092,359.0488293841254,土地,其他,,0,0,0,
91,m,草屯鎮,太平路一段351巷119號,1100111,16000000,3526187.7686,4.537478163379958,房地(土地+建物),透天厝,96,0,0,0,
92,m,南投市,光大段714地號,1100110,1400000,140929.55980000002,9.934040821434538,土地,其他,,0,0,0,
93,m,南投市,育樂路114巷163號,1100118,3200000,116826.97200000001,27.39093503168087,房地(土地+建物),透天厝,66,3,2,1,
94,m,魚池鄉,香茶段808地號,1100115,2600000,3990.1006,651.6126435508919,土地,其他,,0,0,0,
95,m,草屯鎮,碧峰段1250-33地號,1100103,2500000,32059.648400000002,77.97964496703588,土地,其他,,0,0,0,
96,m,水里鄉,南湖段312-12地號,1100118,3000000,991.74,3024.986387561256,土地,其他,,0,0,0,
97,m,水里鄉,南湖段312-13地號,1100118,1200000,991.74,1209.9945550245025,土地,其他,,0,0,0,
98,m,鹿谷鄉,廣興段359地號,1100111,323981,142612.212,2.2717619722496134,土地,其他,,0,0,0,
