,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
17,o,新竹市,光復路一段403巷8弄12號四樓之5,1100201,8380000,301376.5628,27.80574548380243,房地(土地+建物)+車位,華廈,104,2,1,2,其他
18,o,新竹市,至善街35巷54號三樓,1100219,560000,62248.214,8.99624204479184,房地(土地+建物),公寓,86,1,0,1,
19,o,新竹市,明湖路393巷51號,1100205,18300000,155141.19400000002,117.95706561340502,房地(土地+建物),透天厝,83,4,2,3,
20,o,新竹市,千甲段647-27地號,1100201,814723,165032.1476,4.936753304421035,土地,其他,,0,0,0,
21,o,新竹市,西濱路一段141號,1100201,13500000,160509.8132,84.10700710976842,房地(土地+建物),透天厝,91,7,2,4,
22,o,新竹市,南寮段112地號,1100222,733334,188219.0288,3.8961735414076264,土地,其他,,0,0,0,
23,o,新竹市,中山段三小段399-4地號,1100224,340312,750003.375,0.45374729147052173,土地,其他,,0,0,0,
24,o,新竹市,龍山東路212號五樓之5,1100207,19720000,252186.2588,78.19617172575305,房地(土地+建物)+車位,住宅大樓,102,4,2,2,坡道平面
25,o,新竹市,德成街8之2號,1100210,9800000,247247.3936,39.636413785030896,房地(土地+建物),華廈,86,3,2,2,
26,o,新竹市,武陵路179巷10號2樓之5,1100205,5500000,153498.2114,35.83103639994596,房地(土地+建物),住宅大樓,87,3,2,2,
27,o,新竹市,港清二街17號,1100207,9480000,200903.3834,47.186860865977835,房地(土地+建物),透天厝,109,4,2,3,
28,o,新竹市,高峰段760-25地號,1100218,982800,40010.0974,24.563799237339524,土地,其他,,0,0,0,
29,o,新竹市,千甲段647-27地號,1100201,4073615,165012.3128,24.68673355870932,土地,其他,,0,0,0,
30,o,新竹市,金雅西街111號五樓之5,1100208,12470000,258004.4668,48.332496544203245,房地(土地+建物)+車位,住宅大樓,109,4,2,2,坡道平面
31,o,新竹市,慈雲路86號二十五樓之2,1100209,19040000,396768.7276,47.987652946265115,房地(土地+建物)+車位,住宅大樓,108,3,2,2,坡道平面
32,o,新竹市,田美三街70之1號,1100224,1150000,89282.9967120714,12.880392038235827,車位,其他,,0,0,0,坡道平面
33,o,新竹市,武陵路250巷76號2樓,1100201,5100000,167706.5398,30.41026310650767,房地(土地+建物),華廈,83,3,2,2,
34,o,新竹市,新源街100號11樓之1,1100223,10000000,228113.42320000002,43.83784110430201,房地(土地+建物),住宅大樓,87,3,2,2,
35,o,新竹市,關新路228號二樓,1100206,24180000,309941.8906,78.01462381606832,房地(土地+建物)+車位,住宅大樓,102,3,2,3,坡道平面
36,o,新竹市,明湖路1050巷280號,1100207,3950000,105296.3416,37.51317415191185,房地(土地+建物)+車位,華廈,86,3,2,2,坡道平面
37,o,新竹市,親仁段二小段10-66地號,1100223,6500000,661160.0,9.831205759574082,土地,其他,,0,0,0,
38,o,新竹市,中華路四段705之8號三樓,1100220,940000,117527.8016,7.998107572872358,房地(土地+建物),華廈,96,1,1,1,
39,o,新竹市,光復路一段531巷76號5樓之1,1100206,3300000,171690.0288,19.2206852259553,房地(土地+建物),華廈,79,1,1,1,
40,o,新竹市,關新路152號等及關新北路151號等,1100205,3500000,205147.1631205674,17.06092322584548,車位,其他,101,0,0,0,坡道平面
41,o,新竹市,慈雲路117號十五樓之3,1100206,20320000,367935.54,55.22706504514351,房地(土地+建物)+車位,住宅大樓,105,3,2,2,坡道平面
42,o,新竹市,關新東路256號,1100101,67880000,578957.9772,117.24512429777089,房地(土地+建物)+車位,住宅大樓,102,0,0,0,坡道平面
43,o,新竹市,西大路659巷50號,1100103,5200000,160820.5584,32.334174509370435,房地(土地+建物),公寓,77,3,2,2,
44,o,新竹市,埔頂一路101號八樓之5,1100110,8120000,247743.2636,32.775865959004825,房地(土地+建物)+車位,住宅大樓,109,2,0,2,坡道平面
