,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
44,i,嘉義市,小雅路201號五樓15,1100101,1920000,151051.9194,12.710861322560591,房地(土地+建物),住宅大樓,82,1,1,1,
45,i,嘉義市,彌陀路42號四樓之16,1100101,800000,183402.4782,4.361991221992113,房地(土地+建物),華廈,97,1,1,1,
46,i,嘉義市,大同路438巷78弄2號,1100101,8000000,180794.202,44.24920662002203,房地(土地+建物),透天厝,95,4,2,3,
47,i,嘉義市,北園段579地號,1100104,4615040,32000.144,144.21935101292044,土地,其他,,0,0,0,
48,i,嘉義市,雲檜段1319地號,1100105,7000000,345277.5868,20.273542991525566,土地,其他,,0,0,0,
49,i,嘉義市,遠東街175巷10號,1100106,4000000,156711.449,25.524618817097405,房地(土地+建物),透天厝,80,5,2,2,
50,i,嘉義市,博東路153號13樓1,1100107,5380000,148694.884,36.181473466161755,房地(土地+建物),住宅大樓,87,3,2,2,
51,i,嘉義市,港子坪段港坪小段77-2地號,1100104,35241250,250001.125,140.96436566035453,土地,其他,,0,0,0,
52,i,嘉義市,文雅街140巷2號7樓5,1100111,3800000,134625.3992,28.22647154683423,房地(土地+建物)+車位,華廈,85,2,1,1,坡道機械
53,i,嘉義市,嘉北街12巷53號5樓4,1100108,3380000,132387.3726,25.531135890221602,房地(土地+建物),華廈,79,2,2,1,
54,i,嘉義市,嘉北街42號,1100102,6550000,149984.146,43.67128243007764,房地(土地+建物),華廈,79,3,2,2,
55,i,嘉義市,下路頭段520-4地號,1100105,780000,12343.8572,63.18932464643223,土地,其他,,0,0,0,
56,i,嘉義市,蘭州四街71號4樓7,1100105,1780000,108307.92540000001,16.434623721451135,房地(土地+建物),華廈,82,0,0,0,
57,i,嘉義市,力行街17號7樓之10,1100101,1800000,144288.2526,12.475028060600408,房地(土地+建物),住宅大樓,83,1,0,1,
58,i,嘉義市,保建街36之32號11樓2,1100106,4480000,102251.6998,43.813452575973706,房地(土地+建物)+車位,住宅大樓,82,3,2,2,坡道平面
59,i,嘉義市,忠孝路6之1號4樓3,1100113,1100000,113213.7326,9.716135796762874,房地(土地+建物),公寓,79,1,0,1,
60,i,嘉義市,彌陀路163號4樓5,1100113,400000,95335.9662,4.1956883214553296,房地(土地+建物),華廈,85,3,2,2,
61,i,嘉義市,友愛路149巷29號4樓3,1100105,2700000,108175.6934,24.95939628522871,房地(土地+建物),華廈,82,1,1,1,
62,i,嘉義市,民生南路510巷21號7樓2,1100108,3050000,95997.1262,31.77178443493864,房地(土地+建物)+車位,華廈,80,2,2,1,坡道機械
63,i,嘉義市,玉山路158巷110號七樓之3,1100112,1600000,134212.1742,11.921422252021008,房地(土地+建物),住宅大樓,84,1,1,1,
64,i,嘉義市,檜段三小段32-40地號,1100101,1200000,82645.0,14.519934660294028,土地,其他,,0,0,0,
65,i,嘉義市,安樂街83號七樓2,1100113,6160000,139987.4068,44.003958218904586,房地(土地+建物),住宅大樓,89,3,2,2,
66,i,嘉義市,湖子內路1巷86號五樓之2,1100107,4700000,141646.9184,33.18109601740549,房地(土地+建物)+車位,華廈,82,3,2,2,坡道平面
67,i,嘉義市,下路頭段473-93地號,1100113,5000000,162050.316,30.854614316210284,土地,其他,,0,0,0,
68,i,嘉義市,雙竹街40號七樓之2,1100107,4620000,131584.0632,35.11063488728018,房地(土地+建物),華廈,82,3,2,2,
69,i,嘉義市,小雅路193號13樓3,1100103,2700000,79772.2598,33.84635218770623,房地(土地+建物),住宅大樓,82,2,1,1,
70,i,嘉義市,泰瑞四街67號,1100103,8500000,111345.9556,76.33865059756154,房地(土地+建物),透天厝,85,6,4,4,
71,i,嘉義市,興達路508號12樓1,1100114,3820000,118684.8316,32.18608434205336,房地(土地+建物),住宅大樓,83,3,2,2,
72,i,嘉義市,永安街359號四樓,1100119,5100000,90003.7108,56.66433033336666,房地(土地+建物)+車位,住宅大樓,93,3,1,2,坡道平面
73,i,嘉義市,湖內段1465-2地號,1100112,2800000,112879.8468,24.80513642936659,土地,其他,,0,0,0,
74,i,嘉義市,友忠路849巷2號,1100119,1050000,106737.6704,9.837201768270933,房地(土地+建物),透天厝,60,1,1,1,
