,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
310,v,池上鄉,水墜段130地號,1091111,1480000,7272.76,203.49908425412085,土地,其他,,0,0,0,
311,v,鹿野鄉,大原段1204地號,1091115,2650000,2409.9282,1099.6178226388654,土地,其他,,0,0,0,
312,v,池上鄉,水墜段131地號,1091111,2200000,7785.159000000001,282.588961895319,土地,其他,,0,0,0,
313,v,卑南鄉,鎮樂段133-1地號,1091101,1275000,985.1284,1294.2475315908057,土地,其他,,0,0,0,
314,v,台東市,岩灣路50巷458號六樓,1091127,3650000,61216.8044,59.62415117506526,房地(土地+建物),華廈,95,3,2,2,
315,v,台東市,豐榮路100巷19號,1091127,11500000,199280.2356,57.707679667155105,房地(土地+建物),透天厝,100,4,2,4,
316,v,台東市,岩灣路50巷457號六樓,1091121,3570000,64773.8452,55.11483823412107,房地(土地+建物),華廈,95,3,2,2,
317,v,台東市,博物館路31號二樓之三,1091120,3480000,110638.5144,31.453784596370177,房地(土地+建物),華廈,109,3,2,2,
318,v,成功鎮,沙泥灣段728地號,1091124,1500000,3223.155,465.3825211632701,土地,其他,,0,0,0,
319,v,太麻里鄉,金崙58號,1091125,700000,27924.0926,25.06795869886207,房地(土地+建物),透天厝,,2,1,1,
320,v,台東市,中興路二段366巷99號五樓之一,1091119,4650000,167015.6276,27.84170599374498,房地(土地+建物)+車位,華廈,109,2,2,2,一樓平面
321,v,台東市,南一街38號,1091110,11900000,175214.0116,67.91694277947803,房地(土地+建物),透天厝,109,5,2,6,
322,v,台東市,岩灣段476地號,1091106,16900000,102893.02500000001,164.24825686677983,土地,其他,,0,0,0,
323,v,太麻里鄉,龍泉路30之1號三樓之40,1091123,800000,53752.308000000005,14.883081857619954,房地(土地+建物),住宅大樓,87,0,0,0,
324,v,長濱鄉,長濱路229之12號,1091116,2300000,76291.2524,30.147624106902196,房地(土地+建物),透天厝,75,2,2,2,
